Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Postcode_Agrupado,Airbnb_Price
Altona North,3,h,620000.0,SP,3025,2,2,276.0,100.0,2010,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,3099.0,113.76471
Altona North,3,h,728500.0,S,3025,1,1,531.0,157.0,1960,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,3099.0,113.76471
Altona North,3,h,931000.0,S,3025,2,1,590.0,160.0,1950,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,3099.0,113.76471
Altona North,3,h,988000.0,S,3025,1,4,715.0,,2008,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,3099.0,113.76471
Altona North,3,h,590000.0,S,3025,1,2,561.0,,,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,3099.0,113.76471
Altona North,2,h,610000.0,S,3025,1,2,691.0,,,Hobsons Bay,-37.834,144.8553,Western Metropolitan,3099.0,113.76471
Altona North,3,h,815000.0,S,3025,2,3,555.0,130.0,1960,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,3099.0,113.76471
Altona North,4,h,970000.0,S,3025,1,2,708.0,,,Hobsons Bay,-37.833,144.8494,Western Metropolitan,3099.0,113.76471
Altona North,4,h,760000.0,S,3025,1,3,668.0,,,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,3099.0,113.76471
Altona North,4,t,847500.0,S,3025,3,1,252.0,,,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,3099.0,113.76471
Altona North,4,h,1200000.0,SP,3025,1,4,633.0,158.0,1960,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,3099.0,113.76471
Altona North,3,h,700000.0,SP,3025,1,1,557.0,,,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,3099.0,113.76471
Altona North,3,h,625000.0,PI,3025,1,1,536.0,,,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,3099.0,113.76471
Altona North,2,u,292000.0,S,3025,1,1,153.0,70.0,1970,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,3099.0,113.76471
Armadale,2,u,599000.0,S,3143,1,1,0.0,76.0,1964,Stonnington,-37.8543,145.0262,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,550000.0,VB,3143,1,0,861.0,,,Stonnington,-37.8539,145.0284,Southern Metropolitan,3199.0,192.46378
Armadale,3,u,995000.0,S,3143,2,2,0.0,100.0,1998,Stonnington,-37.8552,145.016,Southern Metropolitan,3199.0,192.46378
Armadale,3,t,1205000.0,S,3143,2,2,101.0,105.0,2000,Stonnington,-37.854,145.0135,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,1939000.0,S,3143,2,2,296.0,150.0,1889,Stonnington,-37.8614,145.0274,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,421500.0,S,3143,1,0,0.0,,,Stonnington,-37.853,145.0167,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,1870000.0,S,3143,1,1,217.0,116.0,1888,Stonnington,-37.8592,145.0182,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,678000.0,S,3143,1,2,0.0,,,Stonnington,-37.8538,145.0127,Southern Metropolitan,3199.0,192.46378
Armadale,3,t,1918000.0,SP,3143,2,2,0.0,165.0,1995,Stonnington,-37.8537,145.0267,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,660000.0,SP,3143,1,1,0.0,,,Stonnington,-37.8619,145.0257,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,2050000.0,S,3143,2,1,205.0,116.0,1910,Stonnington,-37.8574,145.0281,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,700000.0,VB,3143,1,2,0.0,,,Stonnington,-37.8552,145.016,Southern Metropolitan,3199.0,192.46378
Armadale,5,h,1525000.0,PI,3143,2,2,693.0,,,Stonnington,-37.8638,145.0229,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,825000.0,S,3143,1,1,0.0,,,Stonnington,-37.8528,145.0268,Southern Metropolitan,3199.0,192.46378
Armadale,3,t,1586000.0,S,3143,2,2,246.0,,,Stonnington,-37.8566,145.0116,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,645000.0,S,3143,1,1,0.0,,1960,Stonnington,-37.8596,145.0198,Southern Metropolitan,3199.0,192.46378
Armadale,1,h,1435000.0,SP,3143,2,1,144.0,107.0,1900,Stonnington,-37.8564,145.0228,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,280000.0,PI,3143,1,1,0.0,38.0,1975,Stonnington,-37.8619,145.0185,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,400000.0,PI,3143,1,1,0.0,,,Stonnington,-37.8605,145.0185,Southern Metropolitan,3199.0,192.46378
Armadale,2,h,1780000.0,S,3143,2,2,0.0,,,Stonnington,-37.8537,145.0267,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,592500.0,S,3143,1,1,0.0,73.0,1970,Stonnington,-37.8574,145.0174,Southern Metropolitan,3199.0,192.46378
Armadale,2,h,1210000.0,S,3143,1,0,249.0,96.0,1910,Stonnington,-37.8543,145.016,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,390000.0,S,3143,1,0,881.0,,,Stonnington,-37.8614,145.0222,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,1800000.0,PI,3143,2,2,405.0,121.0,1910,Stonnington,-37.8545,145.0145,Southern Metropolitan,3199.0,192.46378
Armadale,4,h,2200000.0,PI,3143,1,2,495.0,163.0,1900,Stonnington,-37.8613,145.0264,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,324000.0,S,3143,1,1,0.0,,,Stonnington,-37.8537,145.0114,Southern Metropolitan,3199.0,192.46378
Armadale,2,h,1125000.0,S,3143,1,2,169.0,,,Stonnington,-37.851,145.0161,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,2250000.0,S,3143,3,1,301.0,,,Stonnington,-37.8511,145.0167,Southern Metropolitan,3199.0,192.46378
Armadale,2,h,1900000.0,VB,3143,2,0,207.0,,,Stonnington,-37.8571,145.0224,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,440000.0,SP,3143,1,1,0.0,53.0,1970,Stonnington,-37.8531,145.0115,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,490000.0,PI,3143,1,1,0.0,,1966,Stonnington,-37.8646,145.0247,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,1300000.0,VB,3143,1,2,212.0,106.0,1900,Stonnington,-37.8542,145.0149,Southern Metropolitan,3199.0,192.46378
Armadale,3,u,732000.0,S,3143,2,2,0.0,,,Stonnington,-37.8597,145.0104,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,704000.0,SP,3143,1,1,0.0,74.0,1969,Stonnington,-37.8573,145.0186,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,620000.0,VB,3143,1,1,0.0,98.0,1970,Stonnington,-37.8596,145.0198,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,1900000.0,S,3143,1,2,328.0,108.0,1900,Stonnington,-37.8559,145.0158,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,315000.0,SP,3143,1,1,0.0,,,Stonnington,-37.8575,145.0174,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,450000.0,PI,3143,1,1,0.0,,,Stonnington,-37.8509,145.0203,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,872000.0,S,3143,1,1,1194.0,,1953,Stonnington,-37.8604,145.0147,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,598000.0,S,3143,1,1,0.0,88.0,1970,Stonnington,-37.8593,145.0156,Southern Metropolitan,3199.0,192.46378
Armadale,3,h,1285000.0,S,3143,1,2,186.0,80.0,1920,Stonnington,-37.8554,145.0173,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,520000.0,S,3143,1,1,0.0,76.0,1970,Stonnington,-37.8618,145.0183,Southern Metropolitan,3199.0,192.46378
Armadale,3,t,1101000.0,S,3143,1,2,103.0,3.0,2000,Stonnington,-37.8542,145.0135,Southern Metropolitan,3199.0,192.46378
Armadale,4,h,2000000.0,PI,3143,3,4,544.0,,,Stonnington,-37.8611,145.0195,Southern Metropolitan,3199.0,192.46378
Armadale,3,u,869000.0,S,3143,1,1,0.0,91.0,1940,Stonnington,-37.853,145.0264,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,565000.0,S,3143,1,1,0.0,,,Stonnington,-37.8573,145.0112,Southern Metropolitan,3199.0,192.46378
Armadale,1,u,567000.0,S,3143,1,1,0.0,53.0,2013,Stonnington,-37.8549,145.0113,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,546000.0,SP,3143,1,0,0.0,,,Stonnington,-37.8568,145.0161,Southern Metropolitan,3199.0,192.46378
Armadale,2,u,471500.0,S,3143,1,1,0.0,,1980,Stonnington,-37.8503,145.0185,Southern Metropolitan,3199.0,192.46378
Ascot Vale,2,u,455000.0,S,3032,1,2,0.0,,,Moonee Valley,-37.7756,144.9165,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,940000.0,S,3032,1,2,298.0,108.0,1920,Moonee Valley,-37.7777,144.9195,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,467000.0,SP,3032,1,1,0.0,62.0,1980,Moonee Valley,-37.7761,144.9201,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1380000.0,SP,3032,2,2,277.0,174.0,1910,Moonee Valley,-37.7777,144.9221,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,490000.0,VB,3032,1,1,423.0,62.0,1970,Moonee Valley,-37.7736,144.9015,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1850000.0,S,3032,3,1,478.0,270.0,1900,Moonee Valley,-37.7729,144.9179,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1284000.0,S,3032,1,2,623.0,,1938,Moonee Valley,-37.7758,144.9089,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,971000.0,SP,3032,2,2,285.0,128.0,1900,Moonee Valley,-37.775,144.9091,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,710000.0,PI,3032,1,1,214.0,77.0,1890,Moonee Valley,-37.7776,144.9142,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,750000.0,SP,3032,1,1,226.0,92.0,1920,Moonee Valley,-37.7745,144.9093,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,1053000.0,S,3032,1,1,269.0,109.0,1900,Moonee Valley,-37.7748,144.929,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1377000.0,S,3032,1,1,417.0,168.0,1900,Moonee Valley,-37.7756,144.9208,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,970000.0,S,3032,1,2,350.0,125.0,1904,Moonee Valley,-37.7759,144.91,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,940000.0,S,3032,1,1,330.0,,,Moonee Valley,-37.773,144.9049,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,751000.0,PI,3032,1,1,118.0,79.0,1890,Moonee Valley,-37.7807,144.9288,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,950000.0,SP,3032,1,1,173.0,102.0,1900,Moonee Valley,-37.7731,144.9206,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,685000.0,S,3032,1,2,228.0,90.0,1995,Moonee Valley,-37.7718,144.9066,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1230000.0,S,3032,1,2,594.0,148.0,1960,Moonee Valley,-37.7819,144.9064,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,636500.0,S,3032,1,1,0.0,,,Moonee Valley,-37.7738,144.9345,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,910000.0,S,3032,1,0,317.0,,,Moonee Valley,-37.7746,144.9112,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,770000.0,PI,3032,1,1,226.0,87.0,1900,Moonee Valley,-37.7774,144.9186,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,960000.0,S,3032,2,2,229.0,,2011,Moonee Valley,-37.7778,144.9065,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,890000.0,SP,3032,1,1,300.0,185.0,1890,Moonee Valley,-37.7766,144.9143,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,965000.0,S,3032,1,1,170.0,,,Moonee Valley,-37.7732,144.9206,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1440000.0,S,3032,1,1,487.0,131.0,1900,Moonee Valley,-37.7725,144.9146,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,955000.0,S,3032,1,0,255.0,,,Moonee Valley,-37.7825,144.9208,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,450000.0,VB,3032,1,1,0.0,,2010,Moonee Valley,-37.7731,144.9074,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,801000.0,S,3032,1,2,431.0,,1950,Moonee Valley,-37.781,144.9207,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1000000.0,PI,3032,2,2,440.0,120.0,1955,Moonee Valley,-37.7746,144.9031,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1435000.0,S,3032,2,2,532.0,147.0,1950,Moonee Valley,-37.7737,144.904,Western Metropolitan,3099.0,111.61364
Ascot Vale,1,u,390000.0,S,3032,1,1,0.0,58.0,1972,Moonee Valley,-37.7723,144.9094,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1425000.0,PI,3032,2,2,495.0,139.0,1920,Moonee Valley,-37.7821,144.9055,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1340000.0,S,3032,2,2,683.0,232.0,1978,Moonee Valley,-37.775,144.93200000000004,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,955000.0,S,3032,1,1,263.0,117.0,1910,Moonee Valley,-37.7753,144.9116,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1100000.0,VB,3032,2,5,559.0,195.0,1920,Moonee Valley,-37.7791,144.9136,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1255000.0,S,3032,2,2,308.0,,,Moonee Valley,-37.7759,144.9338,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,432000.0,S,3032,1,1,0.0,62.0,1978,Moonee Valley,-37.773,144.9303,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1640000.0,S,3032,3,2,562.0,204.0,1890,Moonee Valley,-37.782,144.903,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,610000.0,SP,3032,1,1,301.0,104.0,1995,Moonee Valley,-37.7791,144.914,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,940000.0,S,3032,3,1,491.0,127.0,1950,Moonee Valley,-37.7727,144.9136,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,890000.0,SP,3032,1,1,242.0,110.0,1920,Moonee Valley,-37.7765,144.9114,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1180000.0,SP,3032,2,2,617.0,149.0,1930,Moonee Valley,-37.7742,144.906,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1480000.0,S,3032,2,2,597.0,180.0,1939,Moonee Valley,-37.7757,144.9088,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,1150000.0,S,3032,1,1,387.0,,,Moonee Valley,-37.7734,144.9191,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1350000.0,S,3032,1,3,575.0,,,Moonee Valley,-37.7828,144.9049,Western Metropolitan,3099.0,111.61364
Ascot Vale,5,h,1905000.0,S,3032,2,2,521.0,,,Moonee Valley,-37.7778,144.9261,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,t,865000.0,SP,3032,2,1,146.0,132.0,2015,Moonee Valley,-37.7713,144.9038,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,t,705000.0,S,3032,2,1,113.0,,1998,Moonee Valley,-37.7712,144.9088,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,442000.0,S,3032,1,1,0.0,62.0,1975,Moonee Valley,-37.7733,144.9219,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,540000.0,S,3032,2,1,0.0,,,Moonee Valley,-37.7786,144.9141,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1037500.0,S,3032,1,2,506.0,110.0,1920,Moonee Valley,-37.7779,144.9133,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,t,1050000.0,S,3032,2,2,318.0,160.0,2013,Moonee Valley,-37.7744,144.9035,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,440000.0,S,3032,1,1,0.0,65.0,1970,Moonee Valley,-37.7749,144.9137,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,1010000.0,S,3032,1,1,325.0,,,Moonee Valley,-37.7722,144.9117,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1430000.0,S,3032,2,0,418.0,158.0,1900,Moonee Valley,-37.7766,144.9187,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,570000.0,VB,3032,1,1,0.0,,,Moonee Valley,-37.7779,144.9137,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,690000.0,S,3032,1,1,0.0,,,Moonee Valley,-37.7728,144.9169,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1291000.0,S,3032,1,2,414.0,,,Moonee Valley,-37.7766,144.9185,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1130000.0,S,3032,2,1,272.0,157.0,1900,Moonee Valley,-37.7774,144.928,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1135000.0,S,3032,1,1,296.0,104.0,1910,Moonee Valley,-37.777,144.9176,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,950000.0,PI,3032,2,1,298.0,147.0,1920,Moonee Valley,-37.7778,144.9131,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,u,790000.0,PI,3032,2,1,0.0,148.0,,Moonee Valley,-37.7722,144.9163,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1345000.0,S,3032,1,1,552.0,155.0,1920,Moonee Valley,-37.7769,144.9138,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1381500.0,S,3032,2,2,416.0,168.0,1900,Moonee Valley,-37.7727,144.9055,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,940000.0,S,3032,2,2,285.0,172.0,2011,Moonee Valley,-37.7778,144.9061,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,995000.0,S,3032,2,1,314.0,177.0,2010,Moonee Valley,-37.7778,144.9042,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1050000.0,SP,3032,1,3,536.0,,,Moonee Valley,-37.7728,144.9076,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,786000.0,S,3032,2,1,576.0,120.0,1940,Moonee Valley,-37.7816,144.9217,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,705000.0,PI,3032,1,3,252.0,108.0,1910,Moonee Valley,-37.7825,144.9206,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,760000.0,PI,3032,1,1,124.0,77.0,1900,Moonee Valley,-37.7807,144.9285,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,u,487500.0,S,3032,1,3,0.0,,1972,Moonee Valley,-37.7723,144.9094,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,t,1000000.0,S,3032,2,2,200.0,144.0,2003,Moonee Valley,-37.7766,144.9277,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1110000.0,PI,3032,2,1,349.0,,1920,Moonee Valley,-37.7775,144.91299999999995,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1300000.0,PI,3032,1,4,664.0,,,Moonee Valley,-37.7765,144.9132,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1060000.0,PI,3032,1,1,555.0,,,Moonee Valley,-37.7767,144.9125,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1410000.0,PI,3032,2,2,459.0,,,Moonee Valley,-37.7767,144.9124,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1305000.0,S,3032,1,1,278.0,166.0,1900,Moonee Valley,-37.7768,144.9223,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,932500.0,S,3032,2,1,254.0,,,Moonee Valley,-37.7738,144.9215,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,965000.0,S,3032,1,0,216.0,,,Moonee Valley,-37.7792,144.9297,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,1215000.0,S,3032,1,1,452.0,175.0,1960,Moonee Valley,-37.7762,144.9174,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,u,545000.0,S,3032,1,2,194.0,71.0,1900,Moonee Valley,-37.7772,144.9118,Western Metropolitan,3099.0,111.61364
Ascot Vale,4,h,1705000.0,S,3032,2,4,598.0,273.0,2012,Moonee Valley,-37.7774,144.9104,Western Metropolitan,3099.0,111.61364
Ascot Vale,3,h,970000.0,S,3032,1,1,194.0,,,Moonee Valley,-37.7756,144.921,Western Metropolitan,3099.0,111.61364
Ascot Vale,2,h,925000.0,S,3032,1,1,407.0,,,Moonee Valley,-37.7756,144.9105,Western Metropolitan,3099.0,111.61364
Ashburton,3,h,1670000.0,S,3147,2,2,599.0,220.0,1930,Boroondara,-37.8673,145.0688,Southern Metropolitan,3199.0,82.75862
Ashburton,3,t,955000.0,S,3147,2,2,203.0,,,Boroondara,-37.8655,145.0807,Southern Metropolitan,3199.0,82.75862
Ashburton,2,u,500000.0,VB,3147,1,1,710.0,,2010,Boroondara,-37.8636,145.0794,Southern Metropolitan,3199.0,82.75862
Ashburton,2,h,1575000.0,S,3147,1,2,679.0,,,Boroondara,-37.869,145.0822,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1555000.0,S,3147,2,2,731.0,149.0,1935,Boroondara,-37.8666,145.0676,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1100000.0,PI,3147,3,2,276.0,178.0,2004,Boroondara,-37.8699,145.0778,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1337000.0,S,3147,1,2,583.0,112.0,1950,Boroondara,-37.8685,145.0786,Southern Metropolitan,3199.0,82.75862
Ashburton,4,h,2215000.0,SP,3147,2,1,681.0,,1940,Boroondara,-37.8612,145.0858,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1518000.0,S,3147,2,2,516.0,145.0,1920,Boroondara,-37.8675,145.0668,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1710000.0,S,3147,1,2,806.0,101.0,1950,Boroondara,-37.8695,145.084,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1655000.0,S,3147,1,3,780.0,152.0,1940,Boroondara,-37.8599,145.0815,Southern Metropolitan,3199.0,82.75862
Ashburton,4,h,1550000.0,VB,3147,2,2,780.0,180.0,1938,Boroondara,-37.86,145.0817,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1662000.0,S,3147,2,2,351.0,228.0,2006,Boroondara,-37.8742,145.07,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1665000.0,S,3147,2,3,702.0,145.0,1945,Boroondara,-37.8737,145.0695,Southern Metropolitan,3199.0,82.75862
Ashburton,2,h,1445000.0,S,3147,1,2,704.0,,,Boroondara,-37.8745,145.0738,Southern Metropolitan,3199.0,82.75862
Ashburton,3,t,968000.0,S,3147,1,1,227.0,,,Boroondara,-37.8709,145.0857,Southern Metropolitan,3199.0,82.75862
Ashburton,3,t,900000.0,S,3147,2,2,153.0,110.0,1990,Boroondara,-37.8655,145.0808,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1500000.0,S,3147,1,2,545.0,,,Boroondara,-37.8605,145.0833,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1500000.0,VB,3147,2,2,710.0,139.0,1945,Boroondara,-37.8653,145.0897,Southern Metropolitan,3199.0,82.75862
Ashburton,4,h,1800000.0,S,3147,2,4,749.0,206.0,1950,Boroondara,-37.8669,145.077,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1830000.0,S,3147,2,3,724.0,168.0,1940,Boroondara,-37.8619,145.0879,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1415000.0,S,3147,1,1,605.0,111.0,1950,Boroondara,-37.8703,145.0774,Southern Metropolitan,3199.0,82.75862
Ashburton,2,h,1440000.0,PI,3147,1,1,687.0,104.0,1940,Boroondara,-37.872,145.0692,Southern Metropolitan,3199.0,82.75862
Ashburton,4,t,1250000.0,VB,3147,2,2,321.0,199.0,2007,Boroondara,-37.8693,145.08,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1422000.0,S,3147,1,2,583.0,,,Boroondara,-37.8679,145.0781,Southern Metropolitan,3199.0,82.75862
Ashburton,5,h,1600000.0,S,3147,3,4,700.0,266.0,1950,Boroondara,-37.8724,145.0758,Southern Metropolitan,3199.0,82.75862
Ashburton,4,h,1860000.0,S,3147,2,3,696.0,274.0,2000,Boroondara,-37.8711,145.0746,Southern Metropolitan,3199.0,82.75862
Ashburton,3,t,1710000.0,S,3147,2,2,295.0,,1990,Boroondara,-37.8624,145.0798,Southern Metropolitan,3199.0,82.75862
Ashburton,4,h,1790000.0,PI,3147,2,2,514.0,240.0,1935,Boroondara,-37.8664,145.0772,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1600000.0,S,3147,1,2,637.0,,,Boroondara,-37.8645,145.0797,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1320000.0,PI,3147,1,2,1063.0,,,Boroondara,-37.8752,145.0754,Southern Metropolitan,3199.0,82.75862
Ashburton,3,h,1650000.0,S,3147,1,1,697.0,164.0,1947,Boroondara,-37.8636,145.0903,Southern Metropolitan,3199.0,82.75862
Ashwood,2,h,995000.0,S,3147,1,1,583.0,,1950,Monash,-37.8693,145.1082,Southern Metropolitan,3199.0,82.75862
Ashwood,3,h,1250000.0,S,3147,1,1,842.0,,,Monash,-37.867,145.1092,Southern Metropolitan,3199.0,82.75862
Ashwood,3,u,1045000.0,S,3147,2,2,467.0,,,Monash,-37.8639,145.0968,Southern Metropolitan,3199.0,82.75862
Ashwood,4,h,1200000.0,SP,3147,3,2,372.0,201.0,2016,Monash,-37.8716,145.0999,Southern Metropolitan,3199.0,82.75862
Ashwood,2,h,1075000.0,VB,3147,1,2,695.0,114.0,1950,Monash,-37.8694,145.0944,Southern Metropolitan,3199.0,82.75862
Ashwood,4,h,1500000.0,S,3147,2,2,621.0,203.0,2000,Monash,-37.8647,145.1023,Southern Metropolitan,3199.0,82.75862
Ashwood,3,h,1120000.0,S,3147,1,2,723.0,,,Monash,-37.8642,145.1109,Southern Metropolitan,3199.0,82.75862
Ashwood,2,t,700000.0,S,3147,1,2,367.0,110.0,1970,Monash,-37.8662,145.109,Southern Metropolitan,3199.0,82.75862
Ashwood,3,h,761000.0,PI,3147,2,4,400.0,94.0,1950,Monash,-37.8675,145.106,Southern Metropolitan,3199.0,82.75862
Ashwood,4,h,1270000.0,SP,3147,2,1,724.0,,,Monash,-37.8651,145.1109,Southern Metropolitan,3199.0,82.75862
Ashwood,4,h,1510000.0,S,3147,2,2,526.0,,,Monash,-37.8661,145.1013,Southern Metropolitan,3199.0,82.75862
Ashwood,4,h,1100000.0,VB,3147,2,2,803.0,152.0,1970,Monash,-37.8621,145.1126,Southern Metropolitan,3199.0,82.75862
Ashwood,4,h,1415000.0,S,3147,3,2,724.0,,,Monash,-37.8651,145.1107,Southern Metropolitan,3199.0,82.75862
